"Adress" "lat" "long"
"1630" "Banaswadi" 13.0141618 77.6518539
"1631" "Lakkasandra, Wilson Garden, bannerghatta main road" NA NA
"1632" "Mysore Road" 12.9467026 77.5300705
"1633" "Kengeri" 12.9176571 77.4837568
"1634" "Begur Koppa Rd" 12.8250892 77.6229515
"1635" "B.Narayanapura" 12.9980556 77.6848622
"1636" "Ananth Nagar" 11.962171 75.3866497
"1637" "Rayasandra" 12.8922828 78.0517535
"1638" "Basavanagudi" 12.9417261 77.5755021
"1639" "Old Airport Road" 24.6994668 46.7179723
"1640" "Hebbal" 13.0382184 77.5919
"1641" "Horamavu" 13.0273312 77.6601508
"1642" "Hegganahalli" 13.2187326 77.6104355
"1643" "Hrbr Layout Block 2, Kalyan Nagar, Outer Ring Road" NA NA
"1644" "Electronic City" 12.8487599 77.6482529582762
"1645" "Vishwapriya Nagar, Begur" NA NA
"1646" "Nri Layout" 12.96662815 77.7110535870043
"1647" "Kanakapura Road" 12.5560169 77.4249605
"1648" "Ms Palya, Vidyaranyapura" NA NA
"1649" "K R Puram" 13.0088135 76.1078992
"1650" "Electronic City" 12.8487599 77.6482529582762
"1651" "Kamala Nagar" 17.328264 78.5770152
"1652" "Kachohalli" 12.9997576 77.4699806
"1653" "Bommanahalli" 12.9089453 77.6239038
"1654" "Rmv Extension Stage 2" NA NA
"1655" "Nagarbhavi" 12.95961755 77.5112672131818
"1656" "Marathahalli" 12.9552572 77.6984163
"1657" "J P Nagar" 12.9096941 77.5866067
"1658" "Moodalaplya, Vijayanagar" NA NA
"1659" "Bedarahalli, Magadi Road" NA NA
"1660" "Electronic City" 12.8487599 77.6482529582762
"1661" "Kanakapura Road" 12.5560169 77.4249605
"1662" "Kodigehalli" 13.3352382 77.6378555
"1663" "Vijayanagar" 29.2436472 73.5222553
"1664" "Mahadevapura" 12.9934976 77.6924156
"1665" "Rukmini Nagar" 16.70247675 74.2523943640616
"1666" "Vibhutipura" 13.1387986 78.1186402
"1667" "Mallasandra, Jalahalli West" 13.0622951 77.5080928599527
"1668" "Hebbal Kempapura" 13.0521017 77.6018107
"1669" "Rajajinagar" 12.9882338 77.554883
"1670" "Jp Nagar Phase 5, J P Nagar, Outer Ring Road" 12.9069212 77.5990636
"1671" "Kannur" 11.8763836 75.3737973
"1672" "Bhattarahalli" 13.5888979 76.4657985
"1673" "Raghuvanahalli-Bcmc Layout" NA NA
"1674" "Mahadevapura" 12.9934976 77.6924156
"1675" "Chandapura" 17.4436387 77.433391
"1676" "Marutinagar," 22.30841 70.7887923
"1677" "Electronic City" 12.8487599 77.6482529582762
"1678" "Electronic City" 12.8487599 77.6482529582762
"1679" "Medahalli" 13.0278454 77.7206079
"1680" "Hoysala Nagar" 12.9802093 77.6273767
"1681" "Vasanth Nagar" 12.98872125 77.5851687760182
"1682" "Nagarabhavi" 12.9664182 77.5130777
"1683" "Gottigere" 12.8565317 77.5877237
"1684" "Indira Nagar" 12.9732913 77.6404672
"1685" "Shamanna Garden, Wilson Garden" NA NA
"1686" "Kodi Halli" NA NA
"1687" "Kodi Halli" NA NA
"1688" "Jagadish Nagar, Kaggadasapura" NA NA
"1689" "Kadugodi" 12.9985767 77.7609716
"1690" "Yeshwantpur" 13.02383 77.5529215
"1691" "Jeevan Bima Nagar, Airport Road" NA NA
"1692" "Vidyaranyapura" 13.4061933 75.2498674
"1693" "Bommasandra" 12.8162443 77.6916113
"1694" "Gottigere" 12.8565317 77.5877237
"1695" "Bangalore" 12.9767936 77.590082
"1696" "Jp Nagar Phase 5, J P Nagar, Outer Ring Road" 12.9069212 77.5990636
"1697" "Malleshpalya, Kaggadasapura" 12.9811499 77.6759855
"1698" "Mahadevapura" 12.9934976 77.6924156
"1699" "Bommanahalli" 12.9089453 77.6239038
"1700" "Jaya Nagar Block 3" 17.41209055 78.5572525
"1701" "Arakere Mico Layout, Arakere" 12.8841673 77.6046093
"1702" "Seshadripuram" 12.9931876 77.5753419
"1703" "Mudhaliar layout" NA NA
"1704" "Jalahalli, Jalahalli, Outer Ring Road" 13.0423587 77.5489705
"1705" "Ullal Upnagar" NA NA
"1706" "Guttahalli" 13.0004165 77.5803858
"1707" "Dr.Shivaram Karanth Nagar, Jakkuru" 13.0717866 77.6247704
"1708" "Koramangala" 13.2923988 77.7519261
"1709" "Banaswadi" 13.0141618 77.6518539
"1710" "Jp Nagar Phase 6, J P Nagar, Outer Ring Road" 12.9069212 77.5990636
"1711" "Basava Nagar" 12.9854607 77.5887445688
"1712" "Mathikere" 13.0328884 77.557374
"1713" "Kaggadasapura, Indira nagar" NA NA
"1714" "whitefield" 53.5533682 -2.2969019
"1715" "C V Raman Nagar" 12.9856478 77.6649767
"1716" "Banashankari Stage 3, Banashankari" 12.9275421 77.5618188
"1717" "K R Puram" 13.0088135 76.1078992
"1718" "Yelachenahalli, Kumaraswamy Layout, Kanakapura Road" NA NA
"1719" "Lavelle Road" 40.7652844 -76.373824
"1720" "Murugeshpalya, Airport Road" NA NA
"1721" "Yeshwantpur" 13.02383 77.5529215
"1722" "Hesaraghatta Main Road" 13.1342149 77.4844939
"1723" "Nri Layout" 12.96662815 77.7110535870043
"1724" "Konappana Agrahara, Electronic City" 12.8528618 77.668169
"1725" "Jp Nagar Phase 7, J P Nagar" 12.9117472 77.5918492
"1726" "Bannerghatta Main Road" 12.805373 77.5937843
"1727" "Hosa Road, off Hosur Road" NA NA
"1728" "Dinnur, Hebbal" NA NA
"1729" "Chikkasandra-Jalahalli West, Jalahalli West" NA NA
"1730" "Doddanekundi, Kartik Nagar" NA NA
"1731" "Jp Nagar Phase 2, J P Nagar" 12.9117472 77.5918492
"1732" "Attibele" 12.7782588 77.7712834
"1733" "Devinagar, Outer Ring Road" NA NA
"1734" "Electronic City" 12.8487599 77.6482529582762
"1735" "Jp Nagar Phase 7, J P Nagar" 12.9117472 77.5918492
"1736" "Fci Layout, Deepanjali Nagar" NA NA
"1737" "Mathikere" 13.0328884 77.557374
"1738" "Ombr Layout, Banaswadi" 13.0082078 77.652392
"1739" "Sinthan Nagar, Thanisandra" NA NA
"1740" "Kengeri Hobli" NA NA
"1741" "Kodichikkanahalli Main Road" 12.8957681 77.6110111
"1742" "Mangammanapalya, Hosur Road" 12.9026427 77.6315171
"1743" "Uttarahalli" 12.9055682 77.5455438
"1744" "Malleshwaram" 13.0027353 77.5703253
"1745" "Immadihalli, Whitefield" 12.9663991 77.762046
"1746" "Bydara Halli, Benson Town" NA NA
"1747" "Yelahanka" 13.1006982 77.5963454
"1748" "Electronic City" 12.8487599 77.6482529582762
"1749" "Jp Nagar Phase 7, J P Nagar" 12.9117472 77.5918492
"1750" "Chikkana Layout, Kammanahalli" NA NA
"1751" "Langford Town, Shanti Nagar, Hosur Road" 12.9552413 77.6054375
"1752" "Jaya Nagar Block 5, Jayanagar" NA NA
"1753" "Bommanahalli" 12.9089453 77.6239038
"1754" "Vidyaranyapura" 13.4061933 75.2498674
"1755" "Guddadahalli, Mysore Road" 12.9536841 77.5425103
"1756" "Electronics City Phase 1, Electronic City" 12.83987 77.6531025
"1757" "Bannerghatta Main Road" 12.805373 77.5937843
"1758" "Hennur, Hennur Bagalur Road" NA NA
"1759" "Basava Nagar" 12.9854607 77.5887445688
"1760" "Meenakshi Layout Hosa Road" 12.9720843 77.6534265
"1761" "Kaggadasapura, Indira nagar" NA NA
"1762" "Kattigenahalli, Bellary Road" 13.1315751 77.6153493
"1763" "Old Airport Road" 24.6994668 46.7179723
"1764" "Vijayanagar" 29.2436472 73.5222553
"1765" "Varthur" 12.9406152 77.7469937
"1766" "Electronics City Phase 1, Electronic City" 12.83987 77.6531025
"1767" "Horamavu" 13.0273312 77.6601508
"1768" "Btm Layout" 12.9151772 77.6102821
"1769" "Peenya Industrial Area, Tumkur Road" 13.0420428 77.5159064
"1770" "K R Puram" 13.0088135 76.1078992
"1771" "Ramamurthy Nagar" 13.0120218 77.6777817
"1772" "Nandini Layout" 13.0104064 77.5378032
"1773" "Basaveshwar Nagar" 15.3536761 75.1043006
"1774" "Chamundi Nagar, Rajajinagar" NA NA
"1775" "Ilyas Nagar, Kumaraswamy Layout" 12.9077921 77.5708714
"1776" "Mahadevapura" 12.9934976 77.6924156
"1777" "Yeshwantpur" 13.02383 77.5529215
"1778" "Hebbal" 13.0382184 77.5919
"1779" "Nobo Nagar, Kalena Agrahara" 12.8676974 77.5924042
"1780" "K R Puram" 13.0088135 76.1078992
"1781" "Electronic City" 12.8487599 77.6482529582762
"1782" "Byrathi" 13.0563529 77.6520993
"1783" "Doddanagamangala" 12.8621626 77.6750136
"1784" "Mahadevapura" 12.9934976 77.6924156
"1785" "Btm Layout Stage 2, BTM Layout" 12.9140082 77.607945
"1786" "Hoodi Circle, Hoodi" 12.99196225 77.7154228382988
"1787" "whitefield" 53.5533682 -2.2969019
"1788" "Kodi Halli" NA NA
"1789" "Kammanahalli" 13.0093455 77.6377094
"1790" "Yelechenahalli" NA NA
"1791" "J P Nagar" 12.9096941 77.5866067
"1792" "Padmanabha Nagar" 13.0045512 80.2587292
"1793" "Kattigenahalli, Bellary Road" 13.1315751 77.6153493
"1794" "Electronic City Phase 2, Electronic City" 12.8356079 77.6788813
"1795" "K R Puram" 13.0088135 76.1078992
"1796" "Kadugodi" 12.9985767 77.7609716
"1797" "Jayanagar" 27.64392675 83.0528051968728
"1798" "Electronic City Phase 2, Electronic City" 12.8356079 77.6788813
"1799" "Cleveland Town, Frazer Town" 12.9960196 77.6128413
"1800" "Kengeri Satellite Town" 12.9229728 77.4842926
"1801" "Akshayanagar" NA NA
"1802" "HMT Layout Nagasandra" 13.0395465 77.4997629
"1803" "Begur Road" 12.8856059 77.6252378
"1804" "Nimbekaipura" 13.0585572 77.7564648
"1805" "Jp Nagar Phase 7, J P Nagar" 12.9117472 77.5918492
"1806" "indiranagar near bda complex" NA NA
"1807" "Kanakapura Road" 12.5560169 77.4249605
"1808" "Kaggadasapura, Indira nagar" NA NA
"1809" "Kr Garden-Murugeshpalya, Murugeshpalya, Airport Road" NA NA
"1810" "J P Nagar" 12.9096941 77.5866067
"1811" "whitefield" 53.5533682 -2.2969019
"1812" "Srinagar, Banashankari" 12.9381532 77.5499745
"1813" "Nagarabhavi BDA complex" 12.9796252 77.510692
"1814" "Murugeshpalya, Airport Road" NA NA
"1815" "Varanasi" 25.3356491 83.0076292
"1816" "Manayata Tech Park" 13.0455777 77.6266626
"1817" "Munnekollal" NA NA
"1818" "Bhel Township- Malleshwaram, Malleshwaram" NA NA
"1819" "K R Puram" 13.0088135 76.1078992
"1820" "Srinagar, Banashankari" 12.9381532 77.5499745
"1821" "Murugeshpalya, Airport Road" NA NA
"1822" "Coffee Board Layout, Nagavara" NA NA
"1823" "Rampura" 21.0328167 77.3832534268736
"1824" "Mallathahalli, Outer Ring Road" 12.9749713 77.513557
"1825" "Basavanagudi" 12.9417261 77.5755021
"1826" "Hosakerehalli" 12.9301881 77.5378332
"1827" "Old Airport Road" 24.6994668 46.7179723
"1828" "Anantapura" 14.6783221 77.6065039
"1829" "Bannerghatta Main Road" 12.805373 77.5937843
"1830" "Richmond Town, Richmond Town" 42.80812 -77.5327716
"1831" "Bilekahalli" 12.8979703 77.6085699
"1832" "Jyothi Nagar, Dooravani Nagar" NA NA
"1833" "Bikasipura, kanakapura Road" NA NA
"1834" "Gottigere" 12.8565317 77.5877237
"1835" "Kudlu" 12.8889126 77.6555716
"1836" "Nandini Layout" 13.0104064 77.5378032
"1837" "Frazer Town" 12.996845 77.6130165
"1838" "Marathahalli" 12.9552572 77.6984163
"1839" "Banashankari" 15.8876779 75.7046777
"1840" "Padmanabha Nagar" 13.0045512 80.2587292
"1841" "Indira Nagar" 12.9732913 77.6404672
"1842" "Bannerghatta Main Road" 12.805373 77.5937843
"1843" "Banaswadi" 13.0141618 77.6518539
"1844" "Vidyaranyapura" 13.4061933 75.2498674
"1845" "Banashankari Stage 3, Banashankari" 12.9275421 77.5618188
"1846" "Horamavu Agara, Hormavu" NA NA
"1847" "Jp Nagar Phase 7, J P Nagar" 12.9117472 77.5918492
"1848" "Hmt Layout Block 4, Vidyaranyapura" NA NA
"1849" "Hennur Main Road" 13.0133352 77.6262902
"1850" "Electronic City" 12.8487599 77.6482529582762
"1851" "Kothanur" 12.5805368 77.3330675
"1852" "whitefield" 53.5533682 -2.2969019
"1853" "Visthar" 13.07197015 77.657370729391
"1854" "K R Puram" 13.0088135 76.1078992
"1855" "Sarjapur Road" 12.920441 77.6653284
"1856" "Basavanagudi" 12.9417261 77.5755021
"1857" "Syndicate Bank Colony, Arakere" 12.8846179 77.596233
"1858" "Jalahalli, Jalahalli, Outer Ring Road" 13.0423587 77.5489705
"1859" "Padmanabha Nagar" 13.0045512 80.2587292
"1860" "Uttarahalli" 12.9055682 77.5455438
"1861" "Horamavu" 13.0273312 77.6601508
"1862" "Hennur, Hennur Bagalur Road" NA NA
"1863" "Bhuvaneswari Nagar" 13.05475765 77.6024373196292
"1864" "Bhel Township- Malleshwaram, Malleshwaram" NA NA
"1865" "Ews Colony, BTM Layout" NA NA
"1866" "Peenya 2nd Stage" 13.0283168 77.5129632
"1867" "Electronic City Phase 2, Electronic City" 12.8356079 77.6788813
"1868" "Gottigere Main Rd" 12.8656934 77.5860168
"1869" "Banashankari Stage 2, Banashankari" 12.9275421 77.5618188
"1870" "Kogilu" 13.104198 77.6170849
"1871" "Bhel Layout, Rajarajeshwari Nagar" 12.9184375 77.5092496
"1872" "Kamala Nagar" 17.328264 78.5770152
"1873" "Bohra Layout, Gottigere, bannerghatta main Road" NA NA
"1874" "Kodigenahalli" 13.7203304 77.3859542
"1875" "Begur" 41.9541918 3.2088349
"1876" "Battarahalli" NA NA
"1877" "Budigere Cross" 13.0464102 77.750307
"1878" "Dollars Colony-Rmv Extension Stage 2, RMV Extension Stage 2" NA NA
"1879" "Bilekahalli" 12.8979703 77.6085699
"1880" "Mathikere" 13.0328884 77.557374
"1881" "Padmanabha Nagar" 13.0045512 80.2587292
"1882" "Itpl, Whitefield" 12.9874591 77.7362224
"1883" "Hsr Layout Sector 6, HSR Layout" 12.9163484 77.6331188
"1884" "Indira Nagar" 12.9732913 77.6404672
"1885" "Ramamurthy Nagar" 13.0120218 77.6777817
"1886" "Bommanahalli" 12.9089453 77.6239038
"1887" "T Dasarahalli" 13.04514135 77.514789427294
"1888" "Hosa Road Junction" 28.58961 77.1283216
"1889" "East Of Ngef Layout, Bennigana Halli" NA NA
"1890" "Malleshpalya, Kaggadasapura" 12.9811499 77.6759855
"1891" "Parappana Agrahara" 12.8814541 77.6674463
"1892" "Ags Layout, Hebbal" NA NA
"1893" "Marathahalli" 12.9552572 77.6984163
"1894" "Murugeshpalya, Airport Road" NA NA
"1895" "Kanakapura Road" 12.5560169 77.4249605
"1896" "whitefield" 53.5533682 -2.2969019
"1897" "Chikkalasandra" 12.9121916 77.5476337
"1898" "Maruthi Sevanagar" 13.0008257 77.6328326
"1899" "Doddabanahalli" 13.0238561 77.7469162
"1900" "Electronic City Phase 2, Electronic City" 12.8356079 77.6788813
"1901" "Chikkabanavara" 13.4021825 76.1844179
"1902" "Kodigenahalli" 13.7203304 77.3859542
"1903" "Shivananda Nagar, Vijayanagar" 15.3362629 76.456698
"1904" "Jaya Nagar Block 8, Jayanagar" NA NA
"1905" "Kammanahalli" 13.0093455 77.6377094
"1906" "Hulimavu" 12.8773486 77.6028031
"1907" "Vidyaranyapura" 13.4061933 75.2498674
"1908" "Electronic City" 12.8487599 77.6482529582762
"1909" "Dodda Nekkundi Extension, Kartik Nagar, Outer Ring Road" NA NA
"1910" "Kasturi Nagar" 13.0044979 77.6603231
"1911" "Langford Gardens" 12.9631709 77.598018
"1912" "Maruthi Extesnion, Rajajinagar" NA NA
"1913" "Jp Nagar Phase 5, J P Nagar, Outer Ring Road" 12.9069212 77.5990636
"1914" "Rayasandra" 12.8922828 78.0517535
"1915" "Shampura, Kaval Byrasandra" 13.0298322 77.6146937
"1916" "Bommasandra" 12.8162443 77.6916113
"1917" "Rajajinagar" 12.9882338 77.554883
"1918" "Choodasandra" 12.8921555 77.680378
"1919" "Arakere" 12.87847015 77.604179111526
"1920" "New Thippasandra" 12.9736956 77.6536931
"1921" "Battarahalli" NA NA
"1922" "A Narayanapura, Mahadevapura" 12.9930799 77.6753587
"1923" "Banashankari" 15.8876779 75.7046777
"1924" "New Bel Road" 13.0343869 77.5683929
"1925" "Gunjur" 13.17602 -16.759896
"1926" "Anantapura" 14.6783221 77.6065039
"1927" "Hulimavu" 12.8773486 77.6028031
"1928" "Ombr Layout, Banaswadi" 13.0082078 77.652392
"1929" "Hongasandra" 12.9013684 77.6320572
"1930" "Chamrajpet" 12.9570094 77.5629778
"1931" "Sahakara Nagar" 18.4900796 73.8475301
"1932" "K R Puram" 13.0088135 76.1078992
"1933" "Mathikere" 13.0328884 77.557374
"1934" "Kanakapura Road" 12.5560169 77.4249605
"1935" "Jp Nagar Phase 7, J P Nagar" 12.9117472 77.5918492
"1936" "Hebbal" 13.0382184 77.5919
"1937" "Adugodi" 12.9428472 77.6104155
"1938" "Vijayanagar" 29.2436472 73.5222553
"1939" "Chikkalasandra" 12.9121916 77.5476337
"1940" "Sathnur" NA NA
"1941" "Jalahalli, Jalahalli, Outer Ring Road" 13.0423587 77.5489705
"1942" "Electronic City" 12.8487599 77.6482529582762
"1943" "Banjara Layout" 13.0382887 77.6652184
"1944" "Banaswadi" 13.0141618 77.6518539
"1945" "Electronic City Phase 2, Electronic City" 12.8356079 77.6788813
"1946" "Indira Nagar" 12.9732913 77.6404672
"1947" "Vijay Enclave" 19.2530846 72.9742465372785
"1948" "Vidyaranyapura" 13.4061933 75.2498674
"1949" "Hongasandra" 12.9013684 77.6320572
"1950" "Maruthi Sevanagar" 13.0008257 77.6328326
"1951" "Bommanahalli" 12.9089453 77.6239038
"1952" "Ejipura" 12.945245 77.6269144
"1953" "Hongasandra" 12.9013684 77.6320572
"1954" "Murugeshpalya, Airport Road" NA NA
"1955" "Hal Layout, Hosur Road" NA NA
"1956" "Banaswadi" 13.0141618 77.6518539
"1957" "Hulimavu" 12.8773486 77.6028031
"1958" "Varthur" 12.9406152 77.7469937
"1959" "Subramanyapura" 12.914506 77.5604592
"1960" "Panduranga Nagar, bannerghatta main Road" NA NA
"1961" "Vijayanagar" 29.2436472 73.5222553
"1962" "Yelahanka New Town" 13.0978039 77.5811889
"1963" "Mailasandar" NA NA
"1964" "CV Raman Nagar" 17.2510682 80.1651978
"1965" "Hoodi, Hoodi" 12.98716705 77.7230607280655
"1966" "Channasandra" 12.9804938 77.7683853
"1967" "Kanakapura Road" 12.5560169 77.4249605
"1968" "Ulsoor Road" 12.9754072 77.6174038
"1969" "Mahadevapura" 12.9934976 77.6924156
"1970" "J P Nagar" 12.9096941 77.5866067
"1971" "Rajajinagar" 12.9882338 77.554883
"1972" "Malleshwaram" 13.0027353 77.5703253
"1973" "K R Puram" 13.0088135 76.1078992
"1974" "Basavanapura" 13.0075067 76.0071072
"1975" "Bommanahalli" 12.9089453 77.6239038
"1976" "Aditya Nagar-Vidyaranyapura, Vidyaranyapura" NA NA
"1977" "Varthur" 12.9406152 77.7469937
"1978" "Koramangala Block 1" 12.92776615 77.6306685541921
"1979" "Amrutahalli" 13.0662319 77.6007646
"1980" "Electronic City" 12.8487599 77.6482529582762
"1981" "Begur" 41.9541918 3.2088349
"1982" "Vijayanagar" 29.2436472 73.5222553
"1983" "ITI Layout" 13.0045212 77.6070383
"1984" "Thambuchetty Palya" 13.0215083 77.7000989
"1985" "Pai Layout-Hulimavu, Hulimavu" 12.8766502 77.5957349
"1986" "Outer Ring Road" 13.0224468 77.5327915
"1987" "Btm Layout" 12.9151772 77.6102821
"1988" "Varanasi" 25.3356491 83.0076292
"1989" "Hebbal Kempapura" 13.0521017 77.6018107
"1990" "Nagarbhavi" 12.95961755 77.5112672131818
"1991" "Garvebhavi Palya" 12.8866375 77.6344577
"1992" "Halasuru" 12.9778793 77.6246697
"1993" "Electronic City" 12.8487599 77.6482529582762
"1994" "Electronic City" 12.8487599 77.6482529582762
"1995" "Mallasandra, Jalahalli West" 13.0622951 77.5080928599527
"1996" "Bilekahalli" 12.8979703 77.6085699
"1997" "Kattigenahalli, Bellary Road" 13.1315751 77.6153493
"1998" "Mylasandra" 12.8514983 77.6204097
"1999" "Rajarajeshwari Nagar" 12.9274413 77.5155224
"2000" "Ramamurthy Nagar" 13.0120218 77.6777817
"2001" "Kithiganur" NA NA
"2002" "Kamala Nagar" 17.328264 78.5770152
"2003" "Nagondanahalli" 12.97516 77.7703403
"2004" "Byrathi" 13.0563529 77.6520993
"2005" "Guttahalli" 13.0004165 77.5803858
"2006" "whitefield" 53.5533682 -2.2969019
"2007" "Bikasipura, kanakapura Road" NA NA
"2008" "Laggere" 13.0108677 77.5207301
"2009" "Hsr Layout Sector 3, HSR Layout" 12.9092342 77.6398674
"2010" "Seetharampalya, Hoodi" 12.9883312 77.7185585
"2011" "Jp Nagar Phase 7, J P Nagar" 12.9117472 77.5918492
"2012" "Thanisandra" 13.054713 77.6339258
"2013" "Sarjapur Road" 12.920441 77.6653284
"2014" "Kaggadasapura, Indira nagar" NA NA
"2015" "Lavelle Road" 40.7652844 -76.373824
"2016" "Manyata Residency, Thanisandra" 13.0546437 77.6227398169256
"2017" "Vijaya Bank Colony -Bilekahalli, Bilekahalli" 12.89342035 77.6097067687748
"2018" "Royal Lakefront Phase-3 North, JP Nagar Phase 8" NA NA
"2019" "Abbigere" 13.0742739 77.5288653
"2020" "Vaderahalli" 13.6833676 77.2123504
"2021" "Btm Layout" 12.9151772 77.6102821
"2022" "Nallurhalli, Whitefield, Borewell Road" NA NA
"2023" "T Dasarahalli" 13.04514135 77.514789427294
"2024" "Maruthi Nagar-Yelahanka, Yelahanka" NA NA
"2025" "Chuchangatta Colony, J P Nagar" NA NA
"2026" "Srinivaspura" 13.0749527 77.3648751
"2027" "Ashok Nagar" 13.0400731 80.2159247
"2028" "Murugeshpalya, Airport Road" NA NA
"2029" "Arakere" 12.87847015 77.604179111526
"2030" "Jayanagar" 27.64392675 83.0528051968728
"2031" "Halasuru" 12.9778793 77.6246697
"2032" "Ramamurthy Nagar" 13.0120218 77.6777817
"2033" "Banashankari" 15.8876779 75.7046777
"2034" "Hennur, Hennur Bagalur Road" NA NA
"2035" "Kaggadasapura, Indira nagar" NA NA
"2036" "Hsr Layout" 12.9116225 77.6388622
"2037" "Mathikere" 13.0328884 77.557374
"2038" "Sanjay Nagar Stage 2" 13.0294611 77.5754097
"2039" "Ramachandrapuram Rajajinagar" NA NA
"2040" "Kyalasanahalli" 13.0564575 77.6591321
"2041" "Chamundeshwari Layout, Arakere" NA NA
"2042" "Kengeri" 12.9176571 77.4837568
"2043" "Kalyan Nagar" 13.0221416 77.6403368
"2044" "Haralur Road" 12.9064601 77.663395
"2045" "J P Nagar" 12.9096941 77.5866067
"2046" "Indira Nagar" 12.9732913 77.6404672
"2047" "Vijayanagar" 29.2436472 73.5222553
"2048" "Bilekahalli" 12.8979703 77.6085699
"2049" "whitefield" 53.5533682 -2.2969019
"2050" "Hsr Layout Sector 2, HSR Layout" 12.9078244 77.6447689
"2051" "Sun City Layout" 12.8853616 77.5854089
"2052" "Nagarbhavi" 12.95961755 77.5112672131818
"2053" "Annapurneshwari Nagar" 12.9741713 77.5880263
"2054" "Ragavendra Nagar" 11.7686868 79.7428735
"2055" "Attiguppe" 12.9628474 77.5291685
"2056" "Electronic City" 12.8487599 77.6482529582762
"2057" "Mcechs Layout, Jakkuru" 13.0725802 77.6152451
"2058" "Kengeri" 12.9176571 77.4837568
"2059" "Kalkere" 13.1794479 77.9822408
"2060" "Marathahalli" 12.9552572 77.6984163
"2061" "Abbiareddy Layout, Kaggadasapura" NA NA
"2062" "Yemalur" 12.9489624 77.688338
"2063" "Abbigere" 13.0742739 77.5288653
"2064" "Btm Layout Stage 2, BTM Layout" 12.9140082 77.607945
"2065" "Kaggadasapura, Indira nagar" NA NA
"2066" "C V Raman Nagar" 12.9856478 77.6649767
"2067" "Arakere" 12.87847015 77.604179111526
"2068" "Seshadripuram" 12.9931876 77.5753419
"2069" "whitefield" 53.5533682 -2.2969019
"2070" "Electronic City" 12.8487599 77.6482529582762
"2071" "Virupakshapura" 13.3026814 77.946622
"2072" "Kanakapura Road" 12.5560169 77.4249605
"2073" "Mysore Road" 12.9467026 77.5300705
"2074" "Ramaswami Palya kammanhalli" NA NA
"2075" "Mallathahalli, Outer Ring Road" 12.9749713 77.513557
